SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1920 4th Ave Ph 101,Seattle,WA,98101,12000000,3,3.5,Seattle,5170,,2010,160,2321,5322,Active,,,https://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-101/home/28624445,NWMLS as Distributed by MLS Grid,2252665,N,Y,47.6131547,-122.3393871
MLS Listing,,Single Family Residential,412 34th Ave,Seattle,WA,98122,3950000,3,3.5,Madrona,5050,11260,1984,161,782,,Active,,,https://www.redfin.com/WA/Seattle/412-34th-Ave-98122/home/141255,NWMLS as Distributed by MLS Grid,2247368,N,Y,47.6055617,-122.2893469
MLS Listing,,Townhouse,8342 Mary Ave NW Unit C,Seattle,WA,98117,698999,3,2.0,Whittier,1520,1139,2017,163,460,,Active,,,https://www.redfin.com/WA/Seattle/8342-Mary-Ave-NW-98117/unit-C/home/113996583,NWMLS as Distributed by MLS Grid,2249942,N,Y,47.6899045,-122.375179
MLS Listing,,Condo/Co-op,1101 Seneca St #1702,Seattle,WA,98101,1050000,3,2.0,First Hill,1746,,1981,169,601,2404,Active,,,https://www.redfin.com/WA/Seattle/1101-Seneca-St-98101/unit-1702/home/16921,NWMLS as Distributed by MLS Grid,2246338,N,Y,47.6107132,-122.3259659
MLS Listing,,Townhouse,10536 24th Ave NE,Seattle,WA,98125,629000,3,2.5,Victory Heights,1353,1647,2009,169,465,,Active,,,https://www.redfin.com/WA/Seattle/10536-24th-Ave-NE-98125/home/21882687,NWMLS as Distributed by MLS Grid,2248358,N,Y,47.7060047,-122.3019112
MLS Listing,,Townhouse,933 N 97th St Unit C,Seattle,WA,98103,725000,3,2.5,Greenwood,1560,1547,2009,169,465,,Active,,,https://www.redfin.com/WA/Seattle/933-N-97th-St-98103/unit-C/home/22720169,NWMLS as Distributed by MLS Grid,2244814,N,Y,47.6992898,-122.3458435
MLS Listing,,Single Family Residential,5332 S Wallace St,Seattle,WA,98178,599000,3,1.0,Upper Rainier Beach,1050,7125,1952,170,570,,Active,,,https://www.redfin.com/WA/Seattle/5332-S-Wallace-St-98178/home/178215,NWMLS as Distributed by MLS Grid,2247530,N,Y,47.4975644,-122.2662211
MLS Listing,,Condo/Co-op,700 E Denny Way Ph 605,Seattle,WA,98112,1021088,3,2.0,Capitol Hill,1415,,2000,170,722,1165,Active,,,https://www.redfin.com/WA/Seattle/700-E-Denny-Way-98122/unit-605/home/12121072,NWMLS as Distributed by MLS Grid,2247943,N,Y,47.6188801,-122.3231432
MLS Listing,,Townhouse,12313 Sand Point Way NE,Seattle,WA,98125,699990,3,2.5,Cedar Park,1510,1016,2010,171,464,,Active,,,https://www.redfin.com/WA/Seattle/12313-Sand-Point-Way-NE-98125/home/28624600,NWMLS as Distributed by MLS Grid,2228531,N,Y,47.7177973,-122.2845214
MLS Listing,,Single Family Residential,,Seattle,WA,98112,39950000,3,3.5,,4663,69115,1925,173,8567,,Active,,,https://www.redfin.com/WA/Seattle/Undisclosed-address-98112/home/191023459,NWMLS as Distributed by MLS Grid,2245313,N,Y,47.624891,-122.27152
MLS Listing,,Townhouse,1428 N 80th St,Seattle,WA,98103,950000,3,2.0,Green Lake,1510,901,2023,174,629,,Active,,,https://www.redfin.com/WA/Seattle/1428-N-80th-St-98103/home/182033466,NWMLS as Distributed by MLS Grid,2246107,N,Y,47.6870563,-122.33937
MLS Listing,,Townhouse,6821 Weedin Pl NE,Seattle,WA,98115,849000,3,3.0,Green Lake,1450,780,2006,177,586,,Active,,,https://www.redfin.com/WA/Seattle/6821-Weedin-Pl-NE-98115/home/8186281,NWMLS as Distributed by MLS Grid,2223202,N,Y,47.6785898,-122.3221502
MLS Listing,,Townhouse,14552 Westminster Way N,Shoreline,WA,98133,735567,3,3.5,Westminster,1574,,2023,190,467,405,Active,,,https://www.redfin.com/WA/Shoreline/14552-Westminster-Way-N-98133/home/190816702,NWMLS as Distributed by MLS Grid,2239217,N,Y,47.7354471,-122.3542913
MLS Listing,,Townhouse,14550 Westminster Way N,Shoreline,WA,98133,733942,3,3.5,Westminster,1574,,2023,190,466,405,Active,,,https://www.redfin.com/WA/Shoreline/14550-Westminster-Way-N-98133/home/189783563,NWMLS as Distributed by MLS Grid,2239203,N,Y,47.7353512,-122.3540679
MLS Listing,,Single Family Residential,4210 S Myrtle St,Seattle,WA,98118,875000,3,1.0,Seattle,960,5565,1954,197,911,,Active,,,https://www.redfin.com/WA/Seattle/4210-S-Myrtle-St-98118/home/173003,NWMLS as Distributed by MLS Grid,2235851,N,Y,47.5390975,-122.2802749
